"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"lncRNA:CR45898",4.57501421429891,1.50076906259198,1.15814495535058,1.29583870797735,0.195031059236486,0.452780918876224
"lncRNA:CR46214",3.62097538937358,0.144349701525112,1.09612719557017,0.131690648775506,0.895228982293405,0.958910114752265
"asRNA:CR46033",1.37457605743916,0.464905477928922,2.28051384250391,0.203859967549451,0.83846292935202,NA
"asRNA:CR45889",16.2472041223416,0.582507108839266,0.704147275118776,0.827251811406937,0.408094350647978,0.677968437515479
"lncRNA:CR46213",0.305590035006836,2.12750274156696,4.04036597506004,0.526561889368287,0.598497863209369,NA
"lncRNA:CR46031",4.17895168187816,-1.45964946915728,1.24529222677173,-1.17213408851129,0.241143225761709,0.512930208038421
"lncRNA:CR46032",5.28737974256006,-1.48119273487865,0.985830140713022,-1.50248270336648,0.132972491653812,0.359486351389174
"lncRNA:CR43912",2.81360084631153,1.900413875184,1.4240271598601,1.33453485210964,0.182028632706432,NA
"lncRNA:CR45824",0.405067272593044,-1.88358805644807,4.00143207152254,-0.470728484897501,0.63783464019282,NA
"lncRNA:CR45884",2.18985152839575,0.0459732072576576,1.64181671147385,0.0280014248462533,0.97766101473066,NA
"asRNA:CR45882",7.46706530085019,-1.46543213299048,1.050114205054,-1.39549786674406,0.162865757636188,0.407485652840526
"lncRNA:CR45881",56.435765782037,-0.444764267437024,0.406912660654761,-1.09302145261678,0.274384380841165,0.549363485252034
"asRNA:CR46050",1.54137583038963,3.18838692844161,2.29668550393322,1.38825578120352,0.165059171938951,NA
"lncRNA:CR46006",116.918908289269,-0.380538350541403,0.231855506961827,-1.64127372055068,0.100740608666919,0.300897598479666
"asRNA:CR45804",7.35204870031175,0.237499991743181,0.81732107236073,0.290583468082123,0.771369905303773,0.90386009795637
"asRNA:CR46246",4.88810703304351,0.287717522879749,1.15194347794386,0.249767048808077,0.802767503475759,0.91808423260166
"asRNA:CR45874",1.88574945822233,-0.920275874513243,1.8565281877223,-0.495697227006443,0.620108043829918,NA
"lncRNA:CR46003",2.47893647349388,-0.303832136295478,1.57067352614507,-0.193440668119733,0.846613868299542,NA
"asRNA:CR43481",13.7481356768914,2.37539942429559,0.882296004377425,2.69229307682488,0.00709625554719062,0.0464024989168167
"asRNA:CR45870",12.577451203441,0.717356766446901,0.790236028339209,0.907775323727679,0.363996938264448,0.638713815855955
"lncRNA:CR45866",1.03317191105204,-0.199883243575019,2.51352756921563,-0.0795229962953594,0.936616641133807,NA
"asRNA:CR45835",1.69432036184667,2.33897577620918,1.75958207136036,1.32927915911355,0.183755887410181,NA
"lncRNA:CR45833",5.49856251826842,-0.616241899454879,0.955534415147918,-0.644918581356888,0.518979949579841,0.75787063250825
"asRNA:CR45832",1.16278448471041,-0.515333766388894,2.42313594390853,-0.21267224716978,0.831582615103948,NA
"lncRNA:CR45979",0.611180070013672,2.95700051784246,3.97249535522646,0.744368527442593,0.45665355382254,NA
"lncRNA:CR45985",11.9198726485194,0.1318125427979,0.768432716073206,0.171534267139847,0.863803688440474,0.948017102902148
"lncRNA:CR45820",0.930294731368778,3.57317621798973,2.88660044179509,1.23784925902931,0.21577195962542,NA
"lncRNA:CR43626",6.36045884989699,0.446052654418825,0.95657767776139,0.466300505216356,0.641000417182384,0.83695629820007
"lncRNA:CR45819",1.67678413590611,-1.90152759549838,2.15773572108521,-0.881260655286382,0.378176756212762,NA
"lncRNA:CR45982",0.632891494768269,-2.50483662623607,3.31582122430466,-0.755419685438966,0.44999720537302,NA
"asRNA:CR45802",2.16748542652096,-0.719333908465984,1.6090000184325,-0.447068924938089,0.654825295149117,NA
"asRNA:CR45834",13.3380156207064,-2.10362359911965,0.71196602950046,-2.95466849815239,0.00313005178087048,0.0252207807059679
"asRNA:CR45815",13.25273346355,-0.586604552295653,0.619319450603275,-0.947176052236443,0.343549076174915,0.617830936555956
